"token","referral","creationDate","lastUpdate","status","P1","S4","F2","A1","R3","P3","S1","D1","F1","A4","A2","D4","S2","A3","R2","D2","F3","R1","P2","S3","D3","F4","P4","R4","age","gender","countryOfOrigin_value","countryOfOrigin_label","hexadType_philanthropist","hexadType_socializer","hexadType_freeSpirit","hexadType_achiever","hexadType_player","hexadType_disruptor","hexadType_percentage_philanthropist","hexadType_percentage_socializer","hexadType_percentage_freeSpirit","hexadType_percentage_achiever","hexadType_percentage_player","hexadType_percentage_disruptor"
"f8b932b0-59b1-41d7-98fa-8e975de17d02","facebook","2022-01-09T11:29:13.289Z","2022-01-09T11:30:33.412Z","final",6,3,6,7,7,7,4,3,7,7,7,2,5,7,6,3,6,6,5,2,1,6,5,7,20,"male","au","Australia",23,14,25,28,26,9,82.14,50.0,89.29,100.0,92.86,32.14
"69f1df79-a1c2-4eee-9a43-1f58460b791c","facebook","2022-01-09T11:47:24.948Z","2022-01-09T11:48:48.804Z","final",6,6,5,5,7,6,6,4,5,7,5,1,5,6,7,5,5,6,6,6,2,6,6,7,30,"male","ca","Canada",24,23,21,23,27,12,85.71,82.14,75.0,82.14,96.43,42.86
"9e2f90b0-6b39-41a3-b51c-52dfa0f70220","none","2022-01-09T11:48:35.952Z","2022-01-09T11:50:41.402Z","final",6,5,7,5,6,6,5,1,6,7,4,6,7,6,7,7,4,6,6,5,7,6,7,6,30,,"gb","United Kingdom of Great Britain and Northern Ireland",25,22,23,22,25,21,89.29,78.57,82.14,78.57,89.29,75.0
"d1f96306-0f29-4550-b475-bcad060b58d4","facebook","2022-01-09T11:50:16.336Z","2022-01-09T11:51:57.576Z","final",7,7,7,7,4,7,7,1,7,7,7,5,7,7,7,5,5,4,7,7,1,7,7,4,28,"other","gb","United Kingdom of Great Britain and Northern Ireland",28,28,26,28,19,12,100.0,100.0,92.86,100.0,67.86,42.86
"88c67ccc-7ff7-4526-bbc2-0746d5cc0ca0","facebook","2022-01-09T12:18:54.036Z","2022-01-09T12:20:13.852Z","final",6,5,7,7,6,7,5,6,7,7,7,7,5,6,6,6,6,5,6,5,4,6,6,6,20,"male","gb","United Kingdom of Great Britain and Northern Ireland",25,20,26,27,23,23,89.29,71.43,92.86,96.43,82.14,82.14
"129e75f0-9612-46fc-9d23-b3f117be422c","none","2022-01-09T12:30:12.872Z","2022-01-09T12:31:47.990Z","final",5,6,6,6,5,6,4,3,4,6,4,4,5,4,5,3,4,5,5,6,1,4,5,6,24,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,21,18,20,21,11,75.0,75.0,64.29,71.43,75.0,39.29
"3168e063-dc9f-4ca2-a8f3-340baaadc0ee","facebook","2022-01-09T12:36:51.344Z","2022-01-09T12:38:29.587Z","final",6,4,6,6,6,7,2,4,4,6,6,4,4,6,6,6,4,4,6,5,2,5,6,6,20,"female","us","United States of America",25,15,19,24,22,16,89.29,53.57,67.86,85.71,78.57,57.14
"db89f3ee-0c3e-420a-9db7-d037ac24df26","facebook","2022-01-09T12:41:59.396Z","2022-01-09T12:44:14.496Z","final",7,5,5,7,6,7,4,1,5,7,7,4,6,6,6,7,6,6,7,6,3,6,6,6,31,"female","us","United States of America",27,21,22,27,24,15,96.43,75.0,78.57,96.43,85.71,53.57
"9401f478-ea5a-4664-b5af-4c0ed004f4f9","none","2022-01-09T12:42:31.160Z","2022-01-09T12:44:14.904Z","final",3,4,6,7,7,4,2,4,6,7,6,4,4,5,6,4,5,2,4,5,2,3,5,6,20,"male","gb","United Kingdom of Great Britain and Northern Ireland",16,15,20,25,21,14,57.14,53.57,71.43,89.29,75.0,50.0
"4ecfabce-3528-4c31-8500-2fe139612354","facebook","2022-01-09T12:56:27.753Z","2022-01-09T12:57:46.288Z","final",5,4,7,6,7,5,4,2,7,7,5,5,5,6,6,7,7,7,6,4,5,7,6,7,34,"male","au","Australia",22,17,28,24,27,19,78.57,60.71,100.0,85.71,96.43,67.86
"abcc4935-64c9-4b19-89a1-fa7ff40d2ad1","facebook","2022-01-09T13:07:14.135Z","2022-01-09T13:08:49.559Z","final",5,2,7,6,4,4,4,5,6,6,4,4,2,5,7,7,6,4,4,4,6,7,5,6,36,"female","ca","Canada",18,12,26,21,21,22,64.29,42.86,92.86,75.0,75.0,78.57
"2a484062-a191-4b06-b15b-b7307d3a815d","facebook","2022-01-09T13:43:38.754Z","2022-01-09T13:46:06.773Z","final",6,2,7,6,5,7,4,1,7,7,7,7,2,5,6,7,7,5,6,6,6,7,7,6,26,"male","ca","Canada",26,14,28,25,22,21,92.86,50.0,100.0,89.29,78.57,75.0
"ade21570-581e-4aa3-9155-508fcef25ed5","facebook","2022-01-09T13:53:02.286Z","2022-01-09T13:54:44.500Z","final",6,7,7,6,7,7,6,3,6,7,7,6,5,6,7,7,5,6,6,6,3,6,4,7,,,,,23,24,24,26,27,19,82.14,85.71,85.71,92.86,96.43,67.86
"3a284de0-6e9b-4666-af81-e9cf1a6c2d89","facebook","2022-01-09T14:34:04.508Z","2022-01-09T14:38:50.267Z","final",7,3,6,7,3,7,7,7,2,4,6,1,5,4,2,1,1,1,7,6,1,5,7,1,43,"male","gb","United Kingdom of Great Britain and Northern Ireland",28,21,14,21,7,10,100.0,75.0,50.0,75.0,25.0,35.71
"87e01377-5a06-4f0a-bfb7-5a429e969e82","facebook","2022-01-09T14:41:34.158Z","2022-01-09T14:43:26.163Z","final",6,4,6,5,6,6,3,5,4,6,6,2,5,4,6,4,5,6,6,3,1,3,6,6,24,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,15,18,21,24,12,85.71,53.57,64.29,75.0,85.71,42.86
"50be7d73-afed-4ece-b369-0d9c13c99ea1","facebook","2022-01-09T14:43:04.733Z","2022-01-09T14:44:56.195Z","final",5,6,7,7,5,6,5,5,6,5,4,2,6,6,7,4,5,6,4,3,3,4,5,6,19,"male","gb","United Kingdom of Great Britain and Northern Ireland",20,20,22,22,24,14,71.43,71.43,78.57,78.57,85.71,50.0
"ac665124-8287-48df-a024-8fd2fca010fb","facebook","2022-01-09T14:54:29.042Z","2022-01-09T14:56:00.439Z","final",6,7,7,7,7,7,6,1,4,7,7,4,6,7,7,4,5,6,6,7,5,6,6,7,24,"male","nz","New Zealand",25,26,22,28,27,14,89.29,92.86,78.57,100.0,96.43,50.0
"2b9621c1-72b2-4b05-827e-52189cfdfe4d","facebook","2022-01-09T15:16:11.181Z","2022-01-09T15:17:39.041Z","final",6,4,7,5,4,7,4,4,6,7,6,4,7,7,6,4,4,3,4,4,2,4,6,4,20,"male","vn","Viet Nam",23,19,21,25,17,14,82.14,67.86,75.0,89.29,60.71,50.0
"e5878d36-3952-471b-ab9c-dc8efca381d6","none","2022-01-09T15:17:51.304Z","2022-01-09T15:20:44.736Z","final",7,6,7,6,7,7,4,5,7,6,5,2,3,6,7,4,6,2,7,5,1,6,7,7,15,"male","ca","Canada",28,18,26,23,23,12,100.0,64.29,92.86,82.14,82.14,42.86
"209a4d66-b019-4906-8ce7-0995ce4bf740","facebook","2022-01-09T15:46:35.774Z","2022-01-09T15:48:19.782Z","final",6,5,6,6,6,6,4,5,4,6,5,2,4,4,4,3,4,4,6,5,3,4,5,5,26,"female","ie","Ireland",23,18,18,21,19,13,82.14,64.29,64.29,75.0,67.86,46.43
"161a4510-cb69-4803-ad82-ec19ec6964e6","facebook","2022-01-09T16:06:56.449Z","2022-01-09T16:08:08.328Z","final",3,2,7,6,7,5,3,4,6,7,7,4,4,6,7,7,7,2,5,4,2,5,4,7,25,"male","gb","United Kingdom of Great Britain and Northern Ireland",17,13,25,26,23,17,60.71,46.43,89.29,92.86,82.14,60.71
"839a507e-76b4-4324-a400-735ec00eb6ff","facebook","2022-01-09T16:09:16.059Z","2022-01-09T16:11:52.306Z","final",7,7,5,6,6,7,4,5,6,4,6,4,4,7,5,4,4,4,5,4,5,4,4,4,22,"male","ca","Canada",23,19,19,23,19,18,82.14,67.86,67.86,82.14,67.86,64.29
"9239bd5a-f608-4c37-a148-ad120d6f3997","facebook","2022-01-09T16:10:30.938Z","2022-01-09T16:12:16.801Z","final",6,6,7,7,6,7,6,6,7,7,7,5,5,7,5,7,7,5,6,3,6,5,7,7,,"male","us","United States of America",26,20,26,28,23,24,92.86,71.43,92.86,100.0,82.14,85.71
"d12f2b9f-cfb9-4e1d-a775-62ec7556f537","facebook","2022-01-09T16:17:49.886Z","2022-01-09T16:20:15.227Z","final",5,4,6,6,5,5,4,3,6,6,6,3,5,6,6,6,5,5,5,5,5,6,5,6,35,"male","gb","United Kingdom of Great Britain and Northern Ireland",20,18,23,24,22,17,71.43,64.29,82.14,85.71,78.57,60.71
"59cb5efa-9025-4b2a-8dc0-1792364869f3","facebook","2022-01-09T16:47:26.281Z","2022-01-09T16:48:50.525Z","final",5,2,7,6,5,6,4,1,7,5,5,5,5,5,6,5,6,3,5,3,4,5,3,5,50,"male","nz","New Zealand",19,14,25,21,19,15,67.86,50.0,89.29,75.0,67.86,53.57
"c1d0361f-4402-4084-b867-12086fbdaf24","facebook","2022-01-09T17:13:44.649Z","2022-01-09T17:15:09.699Z","final",5,3,5,5,2,6,5,2,6,7,5,4,6,5,6,4,4,4,5,2,3,3,4,6,30,"female","ca","Canada",20,16,18,22,18,13,71.43,57.14,64.29,78.57,64.29,46.43
"0aab6cd5-ba2c-422c-9b18-8cc6c4798fa2","facebook","2022-01-09T17:14:20.500Z","2022-01-09T17:15:25.842Z","final",7,7,5,6,7,6,6,2,5,6,6,4,6,7,7,5,6,3,5,6,3,5,6,6,,"female",,,24,25,21,25,23,14,85.71,89.29,75.0,89.29,82.14,50.0
"3b454e28-0447-40fc-ac9b-729fb9b0ba2a","facebook","2022-01-09T17:21:53.202Z","2022-01-09T17:23:05.733Z","final",6,4,5,4,4,5,4,4,6,4,5,4,4,6,6,4,6,6,4,4,2,5,6,7,18,"female","gb","United Kingdom of Great Britain and Northern Ireland",21,16,22,19,23,14,75.0,57.14,78.57,67.86,82.14,50.0
"cfb6ac37-38a7-4ac2-bbcd-41f38eebf2f2","facebook","2022-01-09T17:23:18.536Z","2022-01-09T17:24:21.662Z","final",7,7,7,7,7,7,7,1,7,7,7,1,7,7,7,5,7,7,7,7,1,7,7,7,26,,"us","United States of America",28,28,28,28,28,8,100.0,100.0,100.0,100.0,100.0,28.57
"1680fd13-a80b-4716-9935-b98f34d430ce","none","2022-01-09T17:34:19.745Z","2022-01-09T17:36:09.693Z","final",6,5,5,5,6,5,3,2,5,7,7,6,5,6,7,3,6,6,7,6,1,5,5,6,,,,,23,19,21,25,25,12,82.14,67.86,75.0,89.29,89.29,42.86
"f510a126-1370-4e2c-9724-08cb540a4997","facebook","2022-01-09T17:51:17.963Z","2022-01-09T17:52:33.463Z","final",7,4,7,7,4,7,5,1,5,7,5,3,4,5,5,7,7,4,4,5,5,7,7,5,28,"other","gb","United Kingdom of Great Britain and Northern Ireland",25,18,26,24,18,16,89.29,64.29,92.86,85.71,64.29,57.14
"298f20bd-face-45bd-8ae1-fbaaf66ff905","facebook","2022-01-09T18:09:50.805Z","2022-01-09T18:11:27.618Z","final",7,1,7,7,6,7,4,1,7,7,7,1,5,7,7,5,7,7,6,3,1,5,7,7,23,"male","us","United States of America",27,13,26,28,27,8,96.43,46.43,92.86,100.0,96.43,28.57
"5f18b8ff-37c5-44ab-b420-be35b4707f01","facebook","2022-01-09T18:14:20.449Z","2022-01-09T18:16:02.117Z","final",6,3,5,5,5,6,2,3,5,4,4,2,3,5,6,6,5,1,4,2,2,5,4,4,23,"female","nz","New Zealand",20,10,20,18,16,13,71.43,35.71,71.43,64.29,57.14,46.43
"5b8831f0-e743-4656-9ef0-9c336faf9121","facebook","2022-01-09T18:22:55.855Z","2022-01-09T18:24:13.461Z","final",6,6,5,5,5,6,5,3,5,5,5,2,6,5,6,5,2,5,5,5,2,5,6,6,22,"female","nz","New Zealand",23,22,17,20,22,12,82.14,78.57,60.71,71.43,78.57,42.86
"8e250425-2381-4710-97f7-55a3e5dd210f","facebook","2022-01-09T18:37:51.555Z","2022-01-09T18:40:02.933Z","final",7,7,6,7,6,7,6,5,7,7,6,1,7,7,7,5,7,7,7,6,1,6,7,5,,,,,28,26,26,27,25,12,100.0,92.86,92.86,96.43,89.29,42.86
"ac7f4e4f-2d5d-42c1-a79e-df2236b9679d","none","2022-01-09T18:37:52.425Z","2022-01-09T18:39:50.913Z","final",7,1,7,7,4,6,1,6,5,6,4,5,1,5,5,5,4,1,5,1,7,7,6,5,20,"male","ca","Canada",24,4,23,22,15,23,85.71,14.29,82.14,78.57,53.57,82.14
"02970d70-bdb8-4f48-bff1-bec9a43e6461","facebook","2022-01-09T18:54:54.821Z","2022-01-09T18:56:30.284Z","final",7,7,7,7,1,7,4,4,6,7,6,1,7,4,7,7,7,7,6,1,1,5,7,6,20,,"ie","Ireland",27,19,25,24,21,13,96.43,67.86,89.29,85.71,75.0,46.43
"60bea941-0ec0-416e-862f-87bdf6734460","facebook","2022-01-09T19:11:40.086Z","2022-01-09T19:13:14.790Z","final",6,6,7,6,4,7,5,1,4,7,7,3,5,4,4,2,6,6,7,5,4,6,6,2,28,"female","ca","Canada",26,21,23,24,16,10,92.86,75.0,82.14,85.71,57.14,35.71
"fe64eee3-4032-4008-be52-0c690324fa1b","facebook","2022-01-09T19:21:09.885Z","2022-01-09T19:22:09.450Z","final",5,5,5,4,5,5,5,3,5,3,4,4,5,6,6,6,5,6,5,5,6,6,5,6,35,"female","gb","United Kingdom of Great Britain and Northern Ireland",20,20,21,17,23,19,71.43,71.43,75.0,60.71,82.14,67.86
"cbe44f0a-d6a5-45bf-a280-0763aa4248a0","facebook","2022-01-09T19:48:41.238Z","2022-01-09T19:50:30.414Z","final",5,3,6,6,7,6,3,3,5,7,7,6,3,7,6,3,5,6,6,5,3,5,4,6,19,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,14,21,27,25,15,75.0,50.0,75.0,96.43,89.29,53.57
"5be7c68e-40ec-4141-8c90-9e158b1a2fb5","facebook","2022-01-09T20:14:47.849Z","2022-01-09T20:16:33.327Z","final",6,2,5,5,7,7,4,6,7,7,7,4,4,6,7,5,7,7,3,4,4,3,4,7,28,"male","ca","Canada",20,14,22,25,28,19,71.43,50.0,78.57,89.29,100.0,67.86
"c942f358-c7b0-48f7-b5b9-309460b2ab7e","facebook","2022-01-09T20:18:13.098Z","2022-01-09T20:20:29.466Z","final",7,7,7,6,6,7,7,5,4,7,4,4,7,6,7,6,5,6,6,4,4,5,7,6,19,"other","ie","Ireland",27,25,21,23,25,19,96.43,89.29,75.0,82.14,89.29,67.86
"7c1f8bf6-a0a8-467a-81df-64518e66e8f5","facebook","2022-01-09T20:24:41.774Z","2022-01-09T20:26:09.024Z","final",6,4,5,6,7,6,4,4,3,7,7,3,4,6,7,4,6,7,4,2,2,5,5,7,19,"other","ie","Ireland",21,14,19,26,28,13,75.0,50.0,67.86,92.86,100.0,46.43
"51533e2e-7a97-4cc6-88bc-06132b2747cc","facebook","2022-01-09T20:27:36.078Z","2022-01-09T20:28:24.704Z","final",7,4,7,7,5,7,4,2,7,7,7,7,7,7,6,6,6,4,7,7,7,6,7,7,24,"male","ca","Canada",28,22,26,28,22,22,100.0,78.57,92.86,100.0,78.57,78.57
"d80bbb59-7acc-45f5-af36-b41011b1d362","facebook","2022-01-09T20:30:17.374Z","2022-01-09T20:31:49.366Z","final",7,6,5,6,4,6,4,5,4,6,6,3,7,6,6,3,4,2,5,5,3,3,5,6,27,,"gb","United Kingdom of Great Britain and Northern Ireland",23,22,16,24,18,14,82.14,78.57,57.14,85.71,64.29,50.0
"14736761-7c47-48a9-9be2-fe485d7971e7","facebook","2022-01-09T20:40:05.315Z","2022-01-09T20:41:10.402Z","final",6,5,5,5,6,6,5,2,7,7,5,3,5,7,6,5,7,4,5,6,4,7,6,6,34,"female","ca","Canada",23,21,26,24,22,14,82.14,75.0,92.86,85.71,78.57,50.0
"3132c906-62bc-46b1-ac7e-fdbab4618804","facebook","2022-01-09T20:54:03.343Z","2022-01-09T20:55:26.768Z","final",6,6,7,7,7,7,5,5,5,6,6,4,5,7,7,5,6,6,5,5,4,6,6,7,22,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,21,24,26,27,18,85.71,75.0,85.71,92.86,96.43,64.29
"469eb86b-539f-418d-8cd5-5b4e93cfe172","facebook","2022-01-09T21:04:52.817Z","2022-01-09T21:08:45.908Z","final",6,6,6,6,6,6,4,4,6,6,6,4,6,6,6,6,6,6,6,4,4,6,6,6,22,,"us","United States of America",24,20,24,24,24,18,85.71,71.43,85.71,85.71,85.71,64.29
"c0560b3e-6b04-4dca-8d74-2be1280fada2","facebook","2022-01-09T21:13:43.916Z","2022-01-09T21:15:29.018Z","final",7,6,6,7,7,6,5,6,6,7,7,4,5,6,7,6,6,7,6,5,2,5,6,7,19,,"ph","Philippines",25,21,23,27,28,18,89.29,75.0,82.14,96.43,100.0,64.29
"5cc65944-3e6f-45f0-9177-d4802a076bbf","facebook","2022-01-09T21:34:21.687Z","2022-01-09T21:35:42.901Z","final",2,1,6,4,5,3,2,6,7,6,3,6,2,5,6,7,7,7,2,1,7,7,5,7,26,"other","ca","Canada",12,6,27,18,25,26,42.86,21.43,96.43,64.29,89.29,92.86
"569c2464-e757-4e74-83e0-c9c489a207f5","facebook","2022-01-09T21:46:44.901Z","2022-01-09T21:47:54.697Z","final",6,6,6,6,6,6,6,4,5,5,5,2,6,6,7,5,6,6,6,6,2,6,6,7,20,"male","au","Australia",24,24,23,22,26,13,85.71,85.71,82.14,78.57,92.86,46.43
"c197360d-9c21-4e9a-b8e9-b226bce8d86c","facebook","2022-01-09T21:48:04.922Z","2022-01-09T21:51:35.928Z","final",7,2,6,7,7,6,2,3,5,2,3,2,1,6,6,5,7,5,2,2,1,7,7,3,29,"male","us","United States of America",22,7,25,18,21,11,78.57,25.0,89.29,64.29,75.0,39.29
"394509c8-ac33-4d79-ad83-90c0f77d1413","facebook","2022-01-09T21:58:53.862Z","2022-01-09T22:00:41.635Z","final",6,4,6,5,7,7,6,1,6,6,6,2,5,7,7,6,6,6,7,5,1,7,7,7,30,"female","us","United States of America",27,20,25,24,27,10,96.43,71.43,89.29,85.71,96.43,35.71
"f8c293fc-9cff-413a-94c4-6e10545e20fc","none","2022-01-09T22:03:08.271Z","2022-01-09T22:07:11.832Z","final",6,6,3,2,5,7,6,3,5,5,5,3,6,5,7,7,6,6,5,7,5,7,6,5,19,"male","be","Belgium",24,25,21,17,23,18,85.71,89.29,75.0,60.71,82.14,64.29
"b28de97a-9f2f-4d58-8909-2ba0a225e09e","facebook","2022-01-09T22:14:19.423Z","2022-01-09T22:16:19.767Z","final",4,4,6,6,5,6,4,4,6,6,6,4,4,5,7,7,7,6,5,3,5,4,3,6,23,"female","us","United States of America",18,15,23,23,24,20,64.29,53.57,82.14,82.14,85.71,71.43
"8b4c425d-0153-40bc-8603-fb0f6ae14edb","facebook","2022-01-09T23:09:10.677Z","2022-01-09T23:10:01.840Z","final",5,4,5,5,5,5,4,4,6,5,5,4,4,3,3,5,5,3,5,4,4,5,5,5,,,,,20,16,21,18,16,17,71.43,57.14,75.0,64.29,57.14,60.71
"de7185e0-c169-4c14-a75a-8062668061a5","facebook","2022-01-09T23:11:09.057Z","2022-01-09T23:20:48.622Z","final",4,4,5,6,6,6,4,4,5,6,6,4,5,5,5,6,6,6,4,4,2,4,4,5,29,"male","gb","United Kingdom of Great Britain and Northern Ireland",18,17,20,23,22,16,64.29,60.71,71.43,82.14,78.57,57.14
"6b0826c6-5d57-4ce4-987b-223a18727a85","none","2022-01-09T23:14:27.765Z","2022-01-09T23:16:30.349Z","final",6,5,3,5,5,5,4,2,5,7,6,3,6,6,7,4,4,6,4,4,4,4,5,5,33,"male","ca","Canada",20,19,16,24,23,13,71.43,67.86,57.14,85.71,82.14,46.43
"7671be00-a19d-4c51-9fcf-d1b137cd02f6","facebook","2022-01-09T23:18:54.811Z","2022-01-09T23:19:54.580Z","final",6,5,6,6,6,6,5,2,6,6,6,3,6,7,6,5,7,7,6,5,3,6,6,6,20,"female","au","Australia",24,21,25,25,25,13,85.71,75.0,89.29,89.29,89.29,46.43
"658788db-2d77-41fc-bf84-4210acd8ab24","facebook","2022-01-09T23:23:18.959Z","2022-01-09T23:25:26.651Z","final",5,4,6,6,4,4,4,4,5,6,6,6,4,6,5,4,6,5,4,4,6,4,4,5,20,"female","ca","Canada",17,16,21,24,19,20,60.71,57.14,75.0,85.71,67.86,71.43
"ed51e6bf-2db2-4879-8185-8ef66292c39c","facebook","2022-01-09T23:28:42.819Z","2022-01-09T23:30:33.936Z","final",7,5,6,5,6,5,2,1,4,5,5,1,5,6,7,7,6,2,5,4,2,6,6,7,21,"male","au","Australia",23,16,22,21,22,11,82.14,57.14,78.57,75.0,78.57,39.29
"e04566a5-6a07-452a-b8f2-982e6af3b89c","facebook","2022-01-09T23:33:12.264Z","2022-01-09T23:36:20.683Z","final",6,5,2,6,6,7,4,1,7,7,6,5,6,7,7,6,7,7,4,5,5,2,6,3,,,,,23,20,18,26,23,17,82.14,71.43,64.29,92.86,82.14,60.71
"b3fccd49-7c7c-4582-af77-d85b6d6885e4","facebook","2022-01-09T23:35:38.999Z","2022-01-09T23:38:21.936Z","final",6,5,6,6,7,6,5,2,4,5,5,3,5,5,7,3,5,5,4,4,3,4,4,6,28,"male","us","United States of America",20,19,19,21,25,11,71.43,67.86,67.86,75.0,89.29,39.29
"d9f0eff7-b7f8-40c1-b355-7324bca54097","none","2022-01-09T23:36:28.214Z","2022-01-09T23:37:38.874Z","final",7,1,5,4,4,5,5,5,4,4,1,4,1,5,5,4,5,6,6,5,4,4,7,7,16,,"ie","Ireland",25,12,18,14,22,17,89.29,42.86,64.29,50.0,78.57,60.71
"1a8202c0-3821-466b-bc29-870516747e51","facebook","2022-01-09T23:40:25.909Z","2022-01-09T23:42:17.336Z","final",5,4,5,7,7,7,5,7,6,7,7,4,4,6,6,7,7,5,6,4,2,6,6,7,21,"male","au","Australia",24,17,24,27,25,20,85.71,60.71,85.71,96.43,89.29,71.43
"2b3816cd-a30c-4e8e-8a03-82164d204b43","facebook","2022-01-09T23:40:31.804Z","2022-01-09T23:41:34.263Z","final",7,7,7,7,7,7,4,1,5,7,7,1,7,7,7,4,5,6,7,6,3,6,7,7,,,,,28,24,23,28,27,9,100.0,85.71,82.14,100.0,96.43,32.14
"00d40a2e-1ed0-4103-990b-151face50e41","facebook","2022-01-09T23:42:38.767Z","2022-01-09T23:44:33.086Z","final",5,5,6,7,5,5,6,4,5,7,5,4,4,5,6,4,5,6,5,4,3,4,5,7,21,"male","au","Australia",20,19,20,24,24,15,71.43,67.86,71.43,85.71,85.71,53.57
"73fdf32d-cbf1-483b-8475-310945d50168","facebook","2022-01-09T23:53:21.357Z","2022-01-09T23:55:05.812Z","final",5,5,4,4,4,4,6,7,6,7,6,4,7,6,7,7,6,7,5,4,1,1,4,6,23,"male","ca","Canada",18,22,17,23,24,19,64.29,78.57,60.71,82.14,85.71,67.86
"6eaa4744-3a35-41f5-99ae-fcd0b1a6313c","facebook","2022-01-09T23:54:31.535Z","2022-01-09T23:57:06.737Z","final",6,3,6,3,7,7,5,1,1,7,1,5,7,7,7,4,4,3,6,2,4,6,7,7,22,,"nz","New Zealand",26,17,17,18,24,14,92.86,60.71,60.71,64.29,85.71,50.0
"cb894167-0e77-4dfb-9aaf-7e9c130d78b5","none","2022-01-10T00:04:31.381Z","2022-01-10T00:05:19.325Z","final",5,3,6,6,2,7,5,3,5,7,5,2,6,5,6,3,6,4,6,6,3,6,7,6,,,,,25,20,23,23,18,11,89.29,71.43,82.14,82.14,64.29,39.29
"898c3475-c061-4ede-bf6c-500a0bc2fbed","facebook","2022-01-10T00:05:21.702Z","2022-01-10T00:07:23.343Z","final",6,6,1,5,3,7,4,3,2,7,6,1,5,3,6,6,6,3,5,2,1,3,6,6,44,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,17,12,21,18,11,85.71,60.71,42.86,75.0,64.29,39.29
"69b3ea89-0730-42d4-a525-4d34eaf20ad4","facebook","2022-01-10T00:06:54.270Z","2022-01-10T00:07:58.544Z","final",6,5,6,5,4,6,7,6,7,5,7,3,7,7,7,7,7,7,6,3,4,6,7,7,20,"male","nz","New Zealand",25,22,26,24,25,20,89.29,78.57,92.86,85.71,89.29,71.43
"edad4880-f86f-4e83-bb6f-0079399d116f","facebook","2022-01-10T00:08:55.332Z","2022-01-10T00:09:51.821Z","final",5,5,6,7,4,7,5,4,6,7,7,5,6,7,7,6,7,6,5,3,4,3,4,6,23,,"us","United States of America",21,19,22,28,23,19,75.0,67.86,78.57,100.0,82.14,67.86
"6d8bc42c-cdef-4161-a207-65ad4be8f6d6","facebook","2022-01-10T00:15:39.710Z","2022-01-10T00:16:54.608Z","final",6,3,6,7,6,6,3,2,6,7,7,2,6,7,7,1,6,7,6,4,2,5,6,7,19,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,16,23,28,27,7,85.71,57.14,82.14,100.0,96.43,25.0
"a028c253-2b1a-4ccd-92d3-7a5c23b63c29","facebook","2022-01-10T00:21:26.816Z","2022-01-10T00:23:11.300Z","final",5,2,5,3,4,6,5,4,6,5,6,1,3,5,6,4,7,6,5,3,1,5,7,4,20,"female","gb","United Kingdom of Great Britain and Northern Ireland",23,13,23,19,20,10,82.14,46.43,82.14,67.86,71.43,35.71
"b3ca54e7-9592-4122-ae93-9230dafa7d9e","facebook","2022-01-10T00:27:22.953Z","2022-01-10T00:28:35.193Z","final",7,7,7,7,7,7,7,4,6,7,7,2,7,7,7,4,6,7,7,7,1,6,7,7,39,"male","ca","Canada",28,28,25,28,28,11,100.0,100.0,89.29,100.0,100.0,39.29
"dd075eaf-3ffb-414e-882c-4c0b4f5f07c4","facebook","2022-01-10T00:32:04.381Z","2022-01-10T00:33:45.531Z","final",4,2,5,7,6,2,7,6,7,7,3,1,3,3,7,7,7,7,5,6,1,7,6,7,20,"male","gb","United Kingdom of Great Britain and Northern Ireland",17,18,26,20,27,15,60.71,64.29,92.86,71.43,96.43,53.57
"4e6313cf-8792-40d6-873e-fe4f2962eb75","facebook","2022-01-10T00:37:36.297Z","2022-01-10T00:41:01.081Z","final",6,5,5,4,4,6,4,3,4,6,4,3,4,4,5,4,5,3,5,5,3,5,5,6,21,"male","gb","United Kingdom of Great Britain and Northern Ireland",22,18,19,18,18,13,78.57,64.29,67.86,64.29,64.29,46.43
"90ac00da-07ef-4ebb-8c78-3c5f74889fdf","facebook","2022-01-10T00:54:23.177Z","2022-01-10T01:06:37.090Z","final",6,5,5,6,6,6,6,2,5,5,6,3,6,6,6,4,6,5,6,6,4,6,6,6,18,,"us","United States of America",24,23,22,23,23,13,85.71,82.14,78.57,82.14,82.14,46.43
"5919109b-6e90-45b9-87f9-177cdbda5cf9","facebook","2022-01-10T01:19:04.728Z","2022-01-10T01:20:40.159Z","final",7,5,5,6,3,5,6,1,5,6,6,5,6,6,6,5,7,6,6,7,5,5,7,7,24,"female",,,25,24,22,24,22,16,89.29,85.71,78.57,85.71,78.57,57.14
"059937a9-818b-4bc9-b9a5-f0cb290046a4","facebook","2022-01-10T01:23:35.314Z","2022-01-10T01:24:49.278Z","final",4,6,7,5,7,7,5,7,4,6,5,4,4,5,7,5,5,7,5,5,3,5,7,7,23,"female","ca","Canada",23,20,21,21,28,19,82.14,71.43,75.0,75.0,100.0,67.86
"753dc4b4-3854-4de6-a5b8-9a81c4b4e7b6","facebook","2022-01-10T01:54:48.576Z","2022-01-10T01:55:40.728Z","final",6,5,6,4,7,6,6,2,7,5,3,7,5,7,7,7,7,7,5,6,4,7,7,7,,,,,24,22,27,19,28,20,85.71,78.57,96.43,67.86,100.0,71.43
